Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,cleaned_tweet
"USER Tidak cukup hanya wanita yg baik,bagaimana kalau wanita cacat tapi baik ? Yg dicari baik,cantik dan pintar !'",0,0,0,0,0,0,0,0,0,0,0,0,pengguna tidak cukup hanya wanita yang baikbagaimana kalau wanita  tapi baik  yang dicari baikcantik dan pintar
Presiden RI; ; 1. 1r. Soekarno; 2. 2oeharto; 3. 3J. Habibie; 4. 4bdurrahman Wahid; 5. 5oekarno Putri; 6. 6ambang Yudhoyono; 7. 7oko Widodo; 8. 8�?�?�?�?�??�?�?�?�?�?�?�?�?,0,0,0,0,0,0,0,0,0,0,0,0,presiden ri     r soekarno    oeharto    j habibie    bdurrahman wahid    oekarno putri    ambang yudhoyono    oko widodo
USER USER USER USER USER USER USER Picek a matamu',1,1,1,0,0,0,1,0,0,1,0,0,pengguna pengguna pengguna pengguna pengguna pengguna pengguna  a matamu
"Melalui Sedulur Ngaji, semoga Allah ijinkan Gus Ipul Mbak Puti jadi Gubernur dan Wagub Jatim; ; #SedulurNgajiKotaBatu ; #SedulurNgajiJombang; USER; USER; USER; USER; USER; USER; USER",0,0,0,0,0,0,0,0,0,0,0,0,melalui saudara mengaji semoga allah izinkan gus ipul mbak puti jadi gubernur dan wakil gubernur jawa timur  saudara mengaji kota batu  saudara mengaji jombang pengguna pengguna pengguna pengguna pengguna pengguna pengguna
"USER sedih ik mba cit, pak bani gmn ya, beliau kan selalu ngasi target NEM tiap taun naik......'",0,0,0,0,0,0,0,0,0,0,0,0,pengguna sedih ik mbak cit pak  bagaimana ya beliau kan selalu memberi target nem tiap tahun naik
"Waktu mata pelajaran Ekonomi di SMP-SMA, bolos mz? Apa remedial? �?���?���?���?��",0,0,0,0,0,0,0,0,0,0,0,0,waktu mata pelajaran ekonomi di sampaisama bolos mas apa remedial
USER Yaudah maunya apa? Pantat panci?',0,0,0,0,0,0,0,0,0,0,0,0,pengguna ya sudah maunya apa  panci
USER Giliran bela Ahok yg tau kapir atau bukan cuma Tuhan. Tapi urusan sorga dia yg kapling.\n\n#LiberalKocak #inusGelo',1,1,1,0,1,0,0,0,0,1,0,0,pengguna giliran bela ahok yang tau  atau bukan cuma tuhan tapi urusan sorga dia yang kapling  liberal kocak inus
RT USER: Naib presiden PPBM �??Kantoikan�?? DAP terima tajaan negara asing patutlah DAP paling lantang tolak akta dana politik sebab mereka takut rahsia sumber duit untuk parti kantoi; #TolakPakatan; #TolakDap; #JomBN; #BersamaBN; #HebatkanNegaraku,0,0,0,0,0,0,0,0,0,0,0,0,rt pengguna naib presiden ppbm kantoikan dap terima tajaan negara  patutlah dap paling lantang tolak akta dana politik sebab mereka takut rahsia sumber duit untuk party kantoi tolak pakatan tolak dewan adat papua jombn bersamaan hebat negaraku
USER USER kalo saran gw mundur aja jalan yang terbaik,1,0,1,0,0,0,0,0,1,1,0,0,pengguna pengguna kalau saran gue mundur saja jalan yang terbaik
RT USER: USER Rezim anti islam ... benar kan ! Gak bs dipungkiri lg ..,1,0,1,0,1,0,0,0,0,1,0,0,rt pengguna pengguna  anti islam  benar kan  tidak bisa dipungkiri lagi
"+ sendiri. \n\n\xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80""Darren?"" Satu nama yang terlontar begitu saja. Manik sipit Arion membundar, antara percaya dan tidak. Ini terlalu aneh.\n\n[USER]'",0,0,0,0,0,0,0,0,0,0,0,0,sendiri              darren satu nama yang terlontar begitu saja manik  arion membundar antara percaya dan tidak ini terlalu aneh  pengguna
"USER USER USER Dari segi pandang ini, maka satu agama tidak pantas untuk menganggap agama lain lebih irrational atau ga nyata. Krn sama2 irrational. Dgn demikian dr segi irrasionalitas, Yahudi, Kristen, Islam, Hindu, Animisme",0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna pengguna dari segi pandang ini maka satu agama tidak pantas untuk menganggap agama lain lebih irasional atau tidak nyata karena sama irasional dengan demikian dari segi irasionalitas yahudi kristen islam hindu animisme
Lengserkan Rezim Jokowi secepatnya agar negara tdk semakin Hancur n Amburadul,1,0,1,0,0,0,0,0,1,0,0,1,lengserkan  jokowi secepatnya agar negara tidak semakin hancur dan amburadul
USER NAPA KALO UDAH TOLOL JANGAN DILIATIN TOLOLNYA JADI MALU2IN KAN WKWKWK',1,1,1,0,0,0,0,0,1,1,0,0,pengguna kenapa kalau sudah  jangan dilihat tololnya jadi malu in kan wkwk
"Yeu kunyuk mt gue kaga di bales, sok suci cuihWoosoeokJung'",1,1,1,0,0,0,0,0,1,1,0,0,mt gue tidak di balas sok suci cih wooseok jung
"USER USER USER Setuju ada Islam Nusantara, di Indonesia ada bbrp agama, skalian aja di buat Kristen Protestan Nusantara,Katolik Nusantara,Budha Nusantara,Hindu Nusantara dan agama lain ada Nusantaranya biar seragam dan NKRI gt loh,krna",0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna pengguna setuju ada islam nusantara di indonesia ada beberapa agama sekalian saja di buat kristen protestan nusantarakatolik nusantarabuddha nusantarahindu nusantara dan agama lain ada nusantaranya biar seragam dan negara kesatuan republik indonesia begitu lahkarena
"3. Kelompok di balik rezim ini merekayasa berbagai terorisme islam utk merusak citra islam dan indonesia; ; 4. Menuduh umat islam Indonesia militan, radikal, garis keras; 5. Menyudutkan islam melalui berbagai isu seperti LGBT dll; 6. Menuduh, mencurigai, i",1,0,0,1,1,0,0,0,0,0,1,0,kelompok di balik  ini merekayasa berbagai terorisme islam untuk merusak citra islam dan indonesia    menuduh umat islam indonesia militan radikal garis keras   menyudutkan islam melalui berbagai isu seperti  dan lain lain   menuduh mencurigai i
Bom djiaa',0,0,0,0,0,0,0,0,0,0,0,0,bom jiah
"Mintak jasa baik kawan-kawan timeline RT benda ni .; ; My relative (Nurliyana Abdul Raziff) mengalami Hyper Thyroid , and it�??s become worse right now . She really need bantuan kewangan untuk rawatan; ; Boleh bank in kat account ni :; Nurliyana Abd Razif; 0",0,0,0,0,0,0,0,0,0,0,0,0,mintak jasa baik kawankawan lini masa rt benda nih   my relative nurliyana abdul razif mengalami hyper tiroid  and itsi become worse right now  she really need bantuan keuangan untuk rawatan  boleh bank in kat account nih  nurliyana abdi razif
Retweeted ????????DI?????????? (USER):; ; WNI di Korea juga menginginkan #2019GantiPresiden; ; Semakin membahana gerakan #2019GantiPresiden mendunia!,1,0,1,0,0,0,0,0,1,1,0,0,retweeted di pengguna  warga negara indonesia di korea juga menginginkan  ganti presiden  semakin membahana gerakan  ganti presiden mendunia
USER Onta mana bisa ngomong.',0,0,0,0,0,0,0,0,0,0,0,0,pengguna  mana bisa berbicara
RT USER: Wa:+6281294490616\nIg:fanyaclarisha \nGak sabar pengen di entot sama kontol bule perkasa ini.\nEnak bgt di entot sama konto\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0,rt pengguna wa instagramfanya ckarisha  tidak sabar ingin di entot sama  bule perkasa ini enak banget di entot sama konto
Warga Moskow demo turunkan Jokowi di negara nya.. SaveUstadAlfian,1,0,1,0,0,0,0,0,1,1,0,0,warga moskow demo turunkan jokowi di negara nya save ustaz alfian
RT USER: Abang kuli fav.. penasaran liat kontol dia USER USER USER USER URL USER\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0,rt pengguna abang kuli favorit penasaran lihat  dia pengguna pengguna pengguna pengguna uniform resource locator pengguna
TOLAK VERSI BARU!!..akal-akalan rezim mau diedit sesuai selera mereka...klw PKI korban...DASAR KOMUNIS!!,1,0,0,1,0,1,0,0,0,0,1,0,tolak versi baruakalakalan  mau diedit sesuai selera merekakalau partai  indonesia korbandasar
USER USER gubernur kok ga bisa bayar tukang konsep tkg ketik...? payah laah.; ; udah deh sebaiknya; #2019GantiPresiden; #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0,pengguna pengguna gubernur kok tidak bisa bayar tukang konsep tukang ketik payah lah  sudah deh sebaiknya  ganti presiden  ganti presiden
USER Kl dia kalah.. Pasti salah wasit.. Padahal dah pake isu hoax. Ulama 212. Saracen. Isu sara. Isu pki. Isu antek asing.. Semua dah goreng sampa hangus.. Ttp aja gak naik elektabilitaanya.. Salahnya?? Rakyat yg goblok y wowo? Atau km yg,1,1,1,0,0,0,0,0,1,1,0,0,pengguna kalau dia kalah pasti salah wasit padahal sudah pakai isu hoaks ulama   saracen isu sara isu partai  indonesia isu   semua sudah goreng sampa hangus tetap saja tidak naik elektabilitasnya salahnya rakyat yang  iya prabowo atau km yang
"USER boleh, temen aku muslim sekolah di sma katolik diperlakuin baik bgt kok'",0,0,0,0,0,0,0,0,0,0,0,0,pengguna boleh teman aku muslim sekolah di sama katolik diperlakukan baik banget kok
"USER Pak USER utk menghapus Teroris Islam & PENIPUAN, perlu ada penjelasan agar Islam mudah dipahami",1,0,0,1,1,0,0,0,0,0,1,0,pengguna pak pengguna untuk menghapus teroris islam  penipuan perlu ada penjelasan agar islam mudah dipahami
"Resmi Ditutup, Gubernur Jabar Apresiasi MTQ Ke-XXXV Tingkat Jabar di Sukabumi - Infodesaku -",0,0,0,0,0,0,0,0,0,0,0,0,resmi ditutup gubernur jabar apresiasi musabaqah tilawatil quran kexxxv tingkat jabar di sukabumi  info desaku
"Hari ini, Menteri USER ke kantor tidak seperti biasanya. Tanpa pengawalan protokoler, Beliau menggunakan motor ketularan Presiden USER yg sedang demam Film Dilan 1990. ; ; Siap #Momotoran dan #Kukurusukan tinjau proyek Padat Karya Tunai di Desa2",0,0,0,0,0,0,0,0,0,0,0,0,hari ini menteri pengguna ke kantor tidak seperti biasanya tanpa pengawalan protokoler beliau menggunakan motor ketularan presiden pengguna yang sedang demam film dilan     siap bermotoran dan blusukan tinjau proyek padat karya tunai di desa
Sudahkah Anda Di Tipu Jokowi Hari Ini ?,1,0,1,0,0,0,0,0,1,1,0,0,sudahkah anda di tipu jokowi hari ini
"USER Setau saya sama mba, mereka kristen klo ga salah..'",0,0,0,0,0,0,0,0,0,0,0,0,pengguna sepengetahuan saya sama mbak mereka kristen kalau tidak salah
mengelibut di pagi buta',0,0,0,0,0,0,0,0,0,0,0,0,mengelibut di pagi
Ini tuh kesalahan Jokowi dan Ahok si babi ateis. URL,1,1,0,1,1,0,0,0,0,0,1,0,ini itu kesalahan jokowi dan ahok sih   uniform resource locator
"USER Pak USER mengartikan Ijab & Qabul sebagai perjanjian nikah langkah baik, dlm rangka Buang Islam",1,0,0,1,1,0,0,0,0,0,0,1,pengguna pak pengguna mengartikan ijab  kabul sebagai perjanjian nikah langkah baik dalam rangka buang islam
"Insyaa Allah, Bp Prabowo dan Ustadz Anis Matta memiliki kriteria ini; ; #2019GantiPresiden; #2019PrabowoAnisMatta",0,0,0,0,0,0,0,0,0,0,0,0,insya allah bapak prabowo dan ustaz anis matta memiliki kriteria ini   ganti presiden  prabowo anis matta
"Lelucon tentang kulit hitam, transgender, tinggi badan, ukuran mata, tebal bibir, agama dst itu lucu. Sebelum manusia menjadikannya alasan untuk sesuatu (diskriminasi).\n\n#subsidisilangkonten'",0,0,0,0,0,0,0,0,0,0,0,0,lelucon tentang kulit hitam  tinggi badan ukuran mata tebal bibir agama dan seterusnya itu lucu sebelum manusia menjadikannya alasan untuk sesuatu diskriminasi  subsidi silang konten
SARACEN kejahatan besar Yang Direncanakan Mendagri harus membatalkan kemenangan Pasangan Anies Sandi karena menggunakan Jasa SARACEN,1,0,0,1,0,0,0,0,1,0,1,0,saracen kejahatan besar yang direncanakan menteri dalam negeri harus membatalkan kemenangan pasangan anies sandi karena menggunakan jasa saracen
"USER 95% lokal, prestasi hebat buat presiden yang sering dituduh antek aseng.'",0,0,0,0,0,0,0,0,0,0,0,0,pengguna   lokal prestasi hebat buat presiden yang sering dituduh
USER Cocok itu prabowo ke Myanmar naik kuda.,1,0,1,0,0,0,0,0,1,1,0,0,pengguna cocok itu prabowo ke myanmar naik kuda
Jawaban soal nomor 7\n\nAnaknya kehilangan tangan &amp; kaki karena menginjak ranjau. Si anak pengen kasihtau kabar buruk ke kedua orangtuanya tentang kondisinya. Orang tuanya nggak mau nerima orang cacat karena merasa bakal jadi beban. Sakit hati denger,0,0,0,0,0,0,0,0,0,0,0,0,jawaban soal nomor  anaknya kehilangan tangan amp kaki karena menginjak ranjau sih anak ingin kasih tau kabar buruk ke kedua orang tuanya tentang kondisinya orang tuanya enggak mau menerima orang  karena merasa bakal jadi beban sakit hati dengar
USER USER kalo mau nyinyir tolong dibekali dengan pengetahuan yang cukup yah. wanita katolik TIDAK WAJIB memakai penutup kepala.',0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna kalau mau nyinyir tolong dibekali dengan pengetahuan yang cukup ya wanita katolik tidak wajib memakai penutup kepala
USER Keren juga mas USER ini selain Survei BO juga merangkap kordinator cebong yah \xf0\x9f\x98\x82\xf0\x9f\x98\x82\nTL nya bnyk dukungan dr bani cebong .\nMantrraaaf \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a',1,1,1,0,0,0,0,0,1,1,0,0,pengguna keren juga mas pengguna ini selain survei bo juga merangkap koordinator  ya          lini masa nya banyak dukungan dari    mantrraaaf
Gatot antek asing ternyata ...,1,0,1,0,0,0,0,0,1,1,0,0,gatot   ternyata
"USER Mantep kamu nyoo, keterima sitip ini..'",0,0,0,0,0,0,0,0,0,0,0,0,pengguna mantap kamu nya keterima  ini
"USER USER USER Santai aje bro..; ; Meski gue udah biasa diblock, tak satu pun akun yg gue block.; ; Meski ada Block Masela, Block Mahakam, Block East Natuna, Block East Kalimantan, Block Attaka, Block Kasuri, dll...; ; I don't car",0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna pengguna santai saja bro  meski gue sudah biasa diblok tak satu pun akun yang gue blok  meski ada blok masa blok mahakam blok east natuna blok east kalimantan blok attaka blok kasuri dan lain lain  i dont car
USER USER adian gaya lu kaya beruk. Gini klo supir tembak metromini masuk dpr.\nKampungan lu.',1,1,1,0,0,0,0,0,1,1,0,0,pengguna pengguna adian gaya kamu kayak beruk begini kalau supir tembak metromini masuk dewan perwakilan rakyat  kamu
"Begitu USER bersuara udah bs dipastikan narasinya.. ""pembela PKI",1,0,1,0,0,0,0,0,1,1,0,0,begitu pengguna bersuara sudah bisa dipastikan narasinya pembela partai  indonesia
"Aneh? Bebek ku transgender dalam satu malam dengan sendirinya didalam kandang. Yang semula betina jadi jantan, warna coklat jadi hitam, sehat jadi sakit. Atau mungkin ada tangan?'",0,0,0,0,0,0,0,0,0,0,0,0,aneh bebek ku  dalam satu malam dengan sendirinya di dalam kandang yang semula betina jadi jantan warna coklat jadi hitam sehat jadi sakit atau mungkin ada tangan
"USER Itu, buat acara bagi2 takjil tp namanya bom takjil'",0,0,0,0,0,0,0,0,0,0,0,0,pengguna itu buat acara bagi takjil tetapi namanya bom takjil
"Barusan, aku nonton film Monster. Film ttg Aileen Wournos. OMG sedih:(\nSelama ini aku tau dia dari tulisan2 di google doang aku tau kisah2 masalalu buruk dia &amp; keluarganya yg bikin dia jadi sehancur itu &amp; jadi PSK.'",0,0,0,0,0,0,0,0,0,0,0,0,barusan aku menonton film monster film tentang alien wuornos oh my god sedih selama ini aku tau dia dari tulisan di google doang aku tau kisah masa lalu buruk dia amp keluarganya yang bikin dia jadi sehancur itu amp jadi pekerja  komersial
USER APA HUHUNGANNYA BEGO SM LESBI ANJIR',0,1,0,0,0,0,0,0,0,0,0,0,pengguna apa huhungannya  sama
USER Bunga bangkai :)',0,0,0,0,0,0,0,0,0,0,0,0,pengguna bunga
Dampak ekonomi putusnya jembatan Babat. Saksikan berita terkininya dalam USER pkl 09.00 WIB hanya di tvOne &amp; streaming di tvOne connect,0,0,0,0,0,0,0,0,0,0,0,0,dampak ekonomi putusnya jembatan babat saksikan berita terkininya dalam pengguna pukul   waktu indonesia bagian barat hanya di tvone amp streaming di tvone connect
RT USER: Menang kalah dalam pertandingan itu sebuah keniscayaan..\n\nBukan sekedar kemenangan yang diharapkan..\n\nTapi usaha dan kerja\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0,rt pengguna menang kalah dalam pertandingan itu sebuah keniscayaan  bukan sekadar kemenangan yang diharapkan  tapi usaha dan kerja
Dan jl tersebut adalah akses menuju velodrome yang dipake untuk asean games hehehe kebijakan gubernur yg sungguh keberpihakan titit kuda',1,1,1,0,0,0,0,1,0,1,0,0,dan jalan tersebut adalah akses menuju velodrome yang dipakai untuk asean games hehe kebijakan gubernur yang sungguh keberpihakan  kuda
"Kadang pikiran org licik yang di dunia lesbi cuman iseng tuh gini\n\n""halah lesbi ga usah serius, toh gabakalan selamanya""\n\nBerbekal kalimat itu, banyak cewe cewe gatau diri yg mainin hati cewenya yang padahal bener2 udh jd bucin.\n\nLol.'",0,0,0,0,0,0,0,0,0,0,0,0,kadang pikiran orang licik yang di dunia  cuma iseng itu begini  alah  tidak usah serius toh enggak bakalan selamanya  berbekal kalimat itu banyak cewek cewek tak tau diri yang mainkan hati ceweknya yang padahal benar sudah jadi budak cinta  wkwk
"USER USER USER USER USER USER USER USER si Islam NUsantara tuh ikut2 Kristen(GKJ,GKI,dll)'",1,0,0,1,1,0,0,0,0,0,1,0,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna sih islam nusantara itu ikut kristengereja kristen jawagereja kristen indonesiadan lain lain
Percayalah pak.. saya perempuan yang cukup tau batas.. almh. Ibu saya cukup militer untuk mendidik anak2nya :�??) aku cuma ingin menjadi muda yg asik bukan muda yg kaku dgn batasan norma2 selama aku melakukan tdk menyalahi kodrat dn aturan keras agama saya :,0,0,0,0,0,0,0,0,0,0,0,0,percayalah pak saya perempuan yang cukup tau batas almarhumah ibu saya cukup militer untuk mendidik anak nya  aku cuma ingin menjadi muda yang asyik bukan muda yang kaku dengan batasan norma selama aku melakukan tidak menyalahi kodrat dan aturan keras agama saya
Akui saja Ahok dan Djarot kalian gagal atasi banjir.Orang kena banjir anda sibuk sidang kasus penista agama,1,0,1,0,0,0,0,0,1,1,0,0,akui saja ahok dan djarot kalian gagal atasi banjirorang kena banjir anda sibuk sidang kasus penista agama
USER Cebong mana ngerti',1,1,0,1,0,0,0,0,1,0,1,0,pengguna  mana mengerti
Kenapa TGB membelot ke arah mendukung Jokowi 2 Periode? Bisa jadi sebagai jawaban atas tekanan asing bagaimana proyeksi presiden 2019.***',0,0,0,0,0,0,0,0,0,0,0,0,kenapa tuan guru bajang membelot ke arah mendukung jokowi  periode bisa jadi sebagai jawaban atas tekanan  bagaimana proyeksi presiden
USER USER Cebong emang goblok semua IQ rendah\xf0\x9f\x91\x8e',1,1,0,1,0,0,0,0,1,0,1,0,pengguna pengguna  memang  semua intelligence quotient rendah
USER USER Bego ah budek \xf0\x9f\x98\x91',1,1,1,0,0,0,1,0,0,1,0,0,pengguna pengguna  ah
"ngin Ahok keluar dr Jeruji.? Jangan demo Rutan tapi Demo Jokowi Minta Amnesti atau Grasi Jika tak dikasi, Lengserkan Jokowi Salam2Tahun",1,0,1,0,0,0,0,0,1,0,0,1,ingin ahok keluar dari jeruji jangan demo rumah tahanan tapi demo jokowi meminta amnesti atau grasi jika tak dikasih lengserkan jokowi salam tahun
Sumpah takleh move om dengan Bom diggy ni \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,sumpah tidaklah pindah om dengan bom diggy nih
"USER USER USER Lain kali ga usah undang si Adian jd narsum lah ... kampungan,'",1,1,1,0,0,0,0,0,1,1,0,0,pengguna pengguna pengguna lain kali tidak usah undang sih adian jadi narasumber lah
RT USER china babi... china maling...\n UsirChina URL,1,1,0,1,0,1,0,0,0,0,1,0,rt pengguna cina  cina maling  usir cina uniform resource locator
Rakyat Jawa Barat cerdas! InshaaAllah tdk dukung USER calon dr partai-partai yg bela ahok penista agama URL,1,0,1,0,0,0,0,0,1,1,0,0,rakyat jawa barat cerdas inshaaallah tidak dukung pengguna calon dari partaipartai yang bela ahok penista agama uniform resource locator
Keturunan cina rasis ini apa juga paham sejarah Indonesia ? Paling-paling tidak paham juga? -,1,0,0,1,0,1,0,0,0,0,1,0,keturunan cina racist ini apa juga paham sejarah indonesia  palingpaling tidak paham juga
USER Ada anjir. Idup dimana lu',0,1,0,0,0,0,0,0,0,0,0,0,pengguna ada  hidup dimana kamu
Bodohnya cerita TAK ADA CINTA SEPERTIMU ni. Tolol amat',1,1,1,0,0,0,0,0,1,1,0,0,bodohnya cerita tak ada cinta sepertimu nih  amat
17. Rumus luas permukaan limas \xf0\x9f\x98\x8c (yebin)\n5. Masih perjaka atau sudah duda? (Jihun)\n15. Kenapa org ngira 1+1 itu 2 (sir neo)\n88. Fi pas masuk DFA (tae)\n89. First chingu di DFA (cecyl cantik banget \n28. Alasan masuk akademi ini? (Jisun)\n99. Duluan telor apa ayam dan kenapa? (Kimi)',0,0,0,0,0,0,0,0,0,0,0,0,rumus luas permukaan limas      iya biarkan   masih perjaka atau sudah duda jihun   kenapa orang mengira   itu  sir neo   fi pas masuk dfa    first chingu di dfa cecyl cantik banget    alasan masuk akademi ini jisun   lebih dahulu telur apa ayam dan kenapa kimi
